"From this and other evidence, we believe the hijacking began at 8:14 or shortly thereafter. [EOS]",We believe the hijacking began at 8:14.,We believe the hijacking began shortly after 8:14. I'm sure
"All five hijackers passed through the Main Terminal's west security screening checkpoint; United Airlines, which was the responsible air carrier, had contracted out the work to Argenbright Security. [EOS]",United Airlines contracted security screening work out to Argenbright Security.,The Main Terminal's west security screening checkpoint was where all five hijackers passed through.
I hope that you agree that these activities are essential to being a part of a world community. [EOS],The activities are essential to being apart of a worldwide community.,I hope you agree that these activities are essential to being a part of the world community
That's the latest report we have. [EOS],We have the most recent report here.,We have the latest report. I'm sure you know that! That's
An Invitation to Sponsor a Bench [EOS],An offer to Sponsor a bench. ,An invitation to sponsor a bench.  and explanation of the program? .The
Did he ever tell you any other stories? [EOS],Were there other stories he told you?,Did he ever tell you any other stories? . was that what happened to
How many of these dresses will sell this season? [EOS],How many of this dresses are going to sell this season?,How many dresses will sell this season? . This question is posed by the
Any of these  [EOS],Any one of these things.,Any of these. I'm talking about any one or all that I can
More subtle and less readily articulated objections probably exist. [EOS],There are undoubtedly objections that are both more arcane and not easily expressed.,There are more subtle and less readily articulated objections. I think there is a
The kids need your leadership now more than ever. [EOS],Leadership is important for the kids,The kids need your leadership.  and more than ever now! . The children
"They typically determined the specifications of the goods purchased, the volume purchased, and the price to be charged to customers at retail. [EOS]","Typically, there were three specifications determined.",They usually determined the specifications of goods purchased. I'm sure they also determine
The decreasing lead time of the quick-line plant makes it competitive at a lower inventory carrying cost. [EOS],Decreasing lead times make quick-line plants competitive in terms of inventory. ,The quick-line plant has a lower inventory carrying cost.  and decreasing lead
"And now as a trustee for our local Chapter, I'm seeing first hand how our volunteer efforts are paying off for kids like Nicholas. [EOS]",I see how children such as Nicholas are benefiting from our volunteer efforts.,I am a trustee for our local chapter.  and seeing how the volunteer efforts
"An understanding that, above anything else, success requires genuine effort, a willingness to set challenging goals. [EOS]",To have success you need to put in some effort,Success requires effort. I understand that it is the most important aspect of success
"bite the bullet If you visit a Revolutionary War battle site, like Fort Ticonderoga, you may see some gruesome artifacts in its museum'bullets with teeth marks in them. [EOS]",Some of the artifacts at the battle site might be disturbing/upsetting.,Fort Ticonderoga has a museum.  and gruesome artifacts in it that
"(The Amalgamated and ILGWU merged in 1995 to form the Union of Needletrades, Industrial and Textile Employees'or UNITE!) [EOS]",Amalgamated and ILGWU joined together in 1995.,"The union of Needletrades, Industrial and Textile Employees' or UNITE"
"I was asleep, but Luigi was awake, and he thought he detected a vague form nearing the bed. [EOS]",Luigi found a form getting close to the bed.,"I was asleep, but Luigi thought he saw a person approaching the bed. "
"Yeah, I have a son that uh, likes to relive the tragedy of his split lip. [EOS]","My son really likes to relive the story of his split lip, you know.",My son likes to relive the tragedy of his split lip. I have
F-15 fighters were scrambled at 8:46 from Otis Air Force Base. [EOS],Fighter jets were dispatched from Otis Air Force Base.,F-15 fighters were scrambled from Otis Air Force Base. angle/
"Bin Ladin's Historical Opportunity Most Muslims prefer a peaceful and inclusive vision of their faith, not the violent sectarianism of Bin Ladin. [EOS]",Most Muslims do not interpret their faith like Bin Laden,"Most Muslims prefer a peaceful and inclusive vision of their faith, not the violent sectarianism"
The Vice President was mistaken in his belief that shootdown authorization had been passed to the pilots flying at NORAD's direction. [EOS],The Vice President thought that NORAD pilots had received the shootdown authorization.,The Vice President was wrong to think that the pilots had been given shootdown authorization.
"This group of nations provided 39 percent of all apparel imports in 1964 and 51 percent of all apparel imports by 1988 (measured in square-meter equivalents, a measure of quantity). [EOS]",This group of nations provided more apparel imports in 1988 than it did in 1964.,The group of nations provided 39 percent. (s) in 1964 and 51
"And then, well, we found out that my brother had been admitted, until they took out th, that (fragment0, they let him come, but now he didn't come, he went to, to the department of education and asked a transfer, they didn't deny it to him, they transferred him to another place immediately. [EOS]","The department did not reject the transfer to him, they transferred him instantly.",My brother was transferred to another place immediately after we found out that he had been admitted
One spoke very little English and one spoke excellent English. [EOS],One spoke barely any English and the other spoke perfect English.,One spoke very little English and the other one did. UNiversity of languages
"And I'm like, I'm trying to convince him to, you know, if I don't make it and there's a strong possibility I won't, I know that, I'm not stupid, I'm nor going to go to L.A. and make five million or more than that-- [EOS]",I'm trying to let them know I don't think I'm going to become rich in L.A.,I'm trying to convince him that I know what it's like. (
premise,hypo,generated_hypo
You may recall from my earlier letter regarding our 50th reunion that a room in the Union Building has been reserved for our use following the banquet on Friday. [EOS],You may remember from my letter that a room has been reserved for our use.,A room in the Union Building has been reserved for our use following Friday's banquet.
"At 8:26, Ong reported that the plane was flying erratically. [EOS]",Reports of the plane flying erratically were made.,Ong reported that the plane was flying erratically. I'm reporting this
"Thanks to our Big Sisters volunteers, these young people are self-confident, believe in themselves and are beginning to realize their full potential. [EOS]",Many young people that engaged in the Big Sisters program dramatically change their lives.,The young people are self-confident thanks to Big Sisters volunteers. I
"Each of us needs to be ambassadors for Dentistry within our own practices, and at church, athletic and social events. [EOS]",We all need to lift up the banner of Dentistry wherever we may be. ,We need to be ambassadors for Dentistry. I'm talking about us all
"Its overall influence is profound but undiscussed, although aspects of that influence are discussed constantly, under headings like  language,   education,   standards,   literacy,   literature,   science,  and  medicine.  [EOS]",There are some aspects of its influence that are discussed.,Its influence is profound but undiscussed. I'm sure that aspects of
"And, um, my junior year of high sch, high school, we moved into like the city, the west side of Charlotte, and I went to West Meck, and that was a, um, culture experience, \\ I guess \\. [EOS]","In my junior year of high school, we moved into the city.",We moved to the city of Charlotte. I went into West Meck my
"So it's, it's written, as opposed to oral? [EOS]","The story was written, not passed down only through storytellers?","So it's written, instead of oral? . I'm confused by that"
Hold it as long as you can. [EOS],Hold on for as much time as you can possibly hold on for.,Hold it as long you can. I'm serious about holding on to this
They are also more willing to work toward goals that are rational and reasonable. [EOS],They are willing to work towards goals that are rational.,They are more willing to work toward goals that they think can be rational. 
"The reasons are technical, arising from the way the software processed radar information, as well as from poor primary radar coverage where American 77 was flying. [EOS]",There are technical reasons behind the confusion surrounding American 77's location,"The software processed radar information.  and technical reasons are the reason for it,"
Our free educational programs can save lives. [EOS],Our programs can save lives in schools.,"Our free educational programs can save lives. I am aware of that fact,"
We'd basically coasted down into town and got about 50 gallons of kerosene and pumped it in the fuel tank so that so that the fuel would actually run through the fuel lines and the bus would run. [EOS],We went into town in a bus.,We put 50 gallons of kerosene in the fuel tank. I was
"Unfortunately, the mistake is compounded and perpetuated by dragging in expressions like man in the street, the average working man , and others, and, as a result, the entire argument degenerates. [EOS]","Expressions like man in the street, the average working man, and others often compound and perpetuate the mistake.","The argument degenerates when people drag in expressions like man, the average working person and"
"And how, OK can you tell me any flood stories about growing up in Penn? [EOS]",Can you describe any flood stories about living in Penn? ,Can you tell me any flood stories from your childhood? . I want to
I'm sending this follow-up letter to let you know that your support is greatly needed and appreciated by everyone involved with graduate Endodontics at IU. [EOS],I have sent you another letter to let you know we need your help and we would be appreciative of it.,I'm sending you a follow-up letter to let your support known. 
"Chapter 10 considers how new human resource practices that allow for short-cycle production, in concert with the use of information technology, can positively affect the performance of suppliers. [EOS]",There can be a positive influence on the performance of suppliers with the use of new human resource practices.,Chapter 10 discusses how new human resource practices can positively affect the performance of suppliers. 
Everyone benefits from the work we do together. [EOS],"From the work that we do together, everyone benefits.",Everyone benefits from the work we do together. I am glad to see that
1. Determine if the company you or your spouse works for has a matching gift program (through the personnel office). [EOS],"Inquire at the personnel office of the company that you, or your husband or wife, work for about whether or not the company runs a matching gift scheme. ","If your spouse works for a company that has matching gift programs, you should determine it"
"It's just one of those things, you know that happened. [EOS]",It is a thing that just happened.,It's just one of those things that happened. I'm sure you know
"In public testimony before this Commission in May 2003, NORAD officials stated that at 9:16, NEADS received hijack notification of United 93 from the FAA. [EOS]",The FAA told NEADS about a hijacking at 9:16.,The FAA notified NEADS of the hijack. I'm testimony before this
"OK, how about you Mom? [EOS]","Fine, mom, what about you?","How about you Mom? . I'm okay with that, how do we"
At least two callers from the flight reported that the hijackers knew that passengers were making calls but did not seem to care. [EOS],The hijackers did not seem to care about other passengers making calls. ,The hijackers knew that passengers were making calls but didn't care. I
Cabin service would have begun. [EOS],They were about to start cabin service.,Cabin service would have begun. I'm sure it was going to happen
"Of that number, 70 percent are stray, lost pets. [EOS]","70 percent of that number are stray, lost pets.","70 percent of the number are stray, lost pets. The majority were that"
History and Political Context Few fundamentalist movements in the Islamic world gained lasting political power. [EOS],Political power in the Islamic world is maintained by the fundamentalist movements.,Few fundamentalist movements in the Islamic world gained lasting political power. The history and
"Even though we receive operating funds from the state, there are a myriad of additional expenses to be met, such as welding equipment for sculpture, pottery wheels for ceramics, and computers for graphics. [EOS]",The funding from the state doesn't cover everything else.,We receive operating funds from the state. I'm sure you know that there
"Once demand variation for each SKU was determined for our men's coat manufacturer, its managers faced the question of how to manage the inventory of the items in its rapid replenishment collection while maintaining a smooth flow of products through the sewing room. [EOS]",Managers faced questions about managing inventory after the determination of SKU demand variation. ,The managers had to manage the inventory of items. I was asked how they
 From General Stores to Mass Retailers [EOS],General stores came before mass retailers.,Mass retailing is a different industry from general stores.  and analysis of the
"Elbert, I just want to ask you uh, some questions about your experience with uh, stories. [EOS]",What is your experience with stories?,"Elbert, I want to ask you some questions about your experience with stories. "
"Rather, the intensity of adult support depends on where the task falls within the child's  zone.  [EOS]",Adult support the child depends on the situation.,The intensity of adult support depends on where the task falls within a child's zone.
Please donate today. [EOS],Donate today please.,Please donate today. I am asking for donations to be made in order that
What's your favorite toy? [EOS],Can you tell me about your favorite toy?,"What is your favorite toy? . What's it you like most, right"
"Payment of $1,000 (or more) may be made now or at anytime before December 31, 1993. [EOS]",Payment may be made anytime until December 31.,"Payment of $1,000 or more can be made before December 31st 1993"
"In 1985 a group of courageous pioneering women established the YWCA of Indianapolis to meet the needs of women, and in 1998 the tradition continues. [EOS]","Since being founded in 1985, the YMYC of Indianapolis has been meeting the needs of women.",The YWCA of Indianapolis was established in 1985.  and continues to this
Does she like what she does? [EOS],Does she like what she is doing?,Does she like what her job is? . . The question was posed to
She asked her mother to alert American Airlines. [EOS],She asked her mom to call American Airlines.,She asked her mother to alert American Airlines. I'm asking my mom for
Many of us also from time to time talk about a  fourth estate 'the media. [EOS],"Sometimes we talk about a fourth estate, the media.","We talk about the media often.  and sometimes we don't, but it"
"We are leaders in the bar, business, government, and community affairs. [EOS]","We form the leadership of the bar, business and community affairs.","We are leaders in many different fields. I'm referring to the bar,"
"Leaving the British official who twice searched his luggage none the wiser, he managed by meticulous observation to memorize the principal features of the power loom well enough to produce his own version of it on his return to Boston. [EOS]",He successfully reproduced the power loom by recalling the main functions he had learnt by heart.,He memorized the power loom well enough to produce his own version of it on
"As one witness recalled, [It] was almost like there were parallel decisionmaking processes going on; one was a voice conference orchestrated by the NMCC . . . and then there was the [White House video teleconference]. [EOS]","A witness remembered that there were two simultaneous decisionmaking processes going on at once, a voice conference by the NMCC and the White House video teleconference.",There were multiple decision making processes going on. I recall one witness saying that
"Umm, I guess I'll leave it at that. [EOS]",I think I'll stop now.,"I guess I'll leave it at that. ? for now, eh!"
"Command  Uh, do we want to think, uh, about scrambling aircraft? [EOS]",Should we consider getting aircraft together?,Do we want to think about aircraft? . I'm asking a command of
"// Even in the in, I mean NJ winters are really cold but-- [EOS]",New Jersey cold seasons get pretty chilly.,"NJ winters are cold.  and even in the winter, I mean--even"
We're off to save the Galaxy! [EOS],We're going to save the galaxy! ,We are going to save the Galaxy! . We're off on our way
Nothing except knowing that you are helping to protect the Earth's precious natural resources. [EOS],"Knowledge that you are helping in protecting the Earth's precious natural resources, and nothing more.",You need to know that you are helping the Earth's resources. I'm
"Between 7:03 and 7:39, Saeed al Ghamdi, Ahmed al Nami, Ahmad al Haznawi, and Ziad Jarrah checked in at the United Airlines ticket counter for Flight 93, going to Los Angeles. [EOS]",Ziad Jarrah checked in for the flight heading towards Los Angeles.,The United Airlines ticket counter was where the five people checked in.  and between
"When you give to Big Sisters, you can get 50 percent back! [EOS]",There is a 50 percent incentive for supporters of Big Sisters.,You can get 50 percent back if you give to Big Sisters. I'm
"The passengers continued their assault and at 10:02:23, a hijacker said, Pull it down! [EOS]",A hijackers was assaulted by passengers at around 10:00.,"The passengers continued their assault and at 10:02pm a hijacker said, """
Allah is the greatest! [EOS],Allah is the best.,Allah is the best! . The greatest thing in all of humanity?...
Use the enclosed card and give a generous gift to Goodwill today! [EOS],Donate to the Goodwill today with a generous gift using the enclosed card.,Use the enclosed card to give a generous gift. I'm asking you for
"There are a lot of barriers that keep people from  physical and mental disabilities, history of welfare dependency and lack of education or self-esteem. [EOS]","A lot of barriers exist, that keep people from physical and mental disabilities, history of welfare dependency and lack of self-esteem or education.",There are a lot of barriers that keep people from physical and mental disabilities. 
"And, and years later we ended up living in the place where that took place and the, uh, and it was not something that was, uh, not a subject that people liked to talk about because many of the people in town knew the young man who was charged with that murder. [EOS]",After several years was when we ended up living in that place.,People didn't like to talk about the murder. I lived in that place
 ordinary laborers. [EOS],average workers.,"Regular laborers. I am not a worker in this field myself, or anyone"
"I said to him, But you know, I'm your friend, tell me why. [EOS]",I told him as a friend he could tell me why.,I told him that I was his friend. (s)Why? He
You were called and requested additional information prior to making a pledge or gift to the law school. [EOS],"When you were called, you asked to be provided with further details before deciding whether or not to give a gift or make a pledge to the law school.",You were called and asked for more information before you made a pledge or gift to the
"I said, Well you can use paint thinner or turpentine or gasoline. [EOS]","And then I said, you could use paint thinner, turpentine, or gasoline if you wanted to.",I told them they could use paint thinner or turpentine. angleUse
Here's how YOU can make an important difference in someone's life. [EOS],This is how you can help change someone's life.,You can make a difference in someone's life. I'm going to show
"So anyway, so we, uh, got some response and, and kind of adjusted things, but after, uh, after a while we kind of went our separate ways. [EOS]",We moved on to different things after some time.,"We adjusted things after a while.  and we went our separate ways, but"
Bin Ladin's impressive array of offices covertly provided financial and other support for terrorist activities. [EOS],Many people assisted Bin Laden with terrorizing America.,Bin Ladan's offices provided financial and other support for terrorist activities. 
"Bin Ladin declined, apparently judging that his circumstances in Afghanistan remained more favorable than the Iraqi alternative. [EOS]","Judging that his circumstances in Afghanistan remained more favorable than the Iraqi alternative, Bin Laden declined.",Bin Ladins decided that his circumstances in Afghanistan were better than the Iraqi alternative.
"In Algeria, where in 1991 Islamists seemed almost certain to win power through the ballot box, the military preempted their victory, triggering a brutal civil war that continues today. [EOS]",The military kept Islamists from getting power in Algeria and thousands were killed as a result.,The military preempted Islamists' victory in Algeria. I'm still fighting today
Your involvement will be greatly appreciated. [EOS],It would be great if you were involved.,You will be greatly appreciated. I'm glad you're involved in this project
"Clearly, this rosily checkered past was soon to be replaced, chiefly, it seems, as Judeo-Christian-Islamic-Confucian-Buddhist cultures flourished. [EOS]",The sketchy past was replaced by many cultures flourishing. ,"Judeo-Christian, Islamic and Confucian cultures flourished. I"
"Students acquire experience through faculty-supervised clinics, trial practice courses, moot court, client counseling, and pro bono programs [EOS]",Students will become more experienced through trial practice courses.  ,Students get experience through various methods.  and practical programs such as pro bono
"A guy with a bottle-shaped brown paper bag, damp and wrinkled at its upper end, has almost certainly been slugging down a sweet wine of high proof, and the odds are pretty good you would find it is a muscadoodle .  After the guy finishes his Napa Valley smoke and has slept it off, he is looking for the means to get another muscat fix. [EOS]",A guy has a brown paper bag.,A guy with a brown paper bag is looking for the means to get another muscat
Won't you join us in our efforts by continuing your support in 1999? [EOS],You should join and keep supporting us in 1999.,Will you continue your support in 1999? . Willn't that be helpful
"That means we now have the opportunity to be a stable, positive and important part of each child's life for an entire decade. [EOS]","In the next ten years, we will now be able to provide a stability, and positivity for every child which is very important.","We have the opportunity to be a stable, positive and important part of each child's"
"And, you know, with this, you know, it wasn't many opportunities for kids to be special, because kids weren't, you know, you were pushed out of adult conversation, and just really pushed to the side. [EOS]","Children were pushed out of adult conversation, and really just pushed to the side in general.",Kids were not allowed to be special because they weren't included in adult conversation. 
"A diskette is also called a  floppy ; the reason for the name is not immediately apparent (nor why the item is called a  diskette , for that matter), but all becomes clear. [EOS]",Diskettes may also be referred to as floppies.,A diskette is called a floppy. I understand why the item was named
That sounds like fun. [EOS],That sounds like it would make me happy.,That sounds like fun.  and enjoyable to me! .The speaker is referring
"The resulting profit accrues, even after the higher finished goods carrying cost associated with larger inventory has been considered. [EOS]",The resulting profit grows even after the higher finished goods used in larger inventories have been considered.,The profit accrues even after the higher finished goods carrying cost has been considered.
"Such retailers can also gather data about customer demographics, past purchases, and responses to potential substitute items, all of which add up to a gold mine of information about consumer preferences. [EOS]",Customer demographics is one of the areas that can give retailers more data on consumer preferences.,Data about customer demographics can be gathered by retailers. The data adds up to
Somewhat more involved  [EOS],This is a little more involved.,"More involved. I'm not sure if I can say that, but it"
Please give what you can. [EOS],"Give what you are able, even if it's just $10.",Please give what you can.  and do not be afraid of giving it all
"We are privately funded by thousands of individuals, clubs, businesses, churches, foundations -and others. [EOS]",We are funded by thousands of donor.,"Thousands of individuals, clubs and businesses fund us privately. The organization is funded"
One letter writer to The Times [21 June 1988]  [EOS],A letter written in 1988.,There was one letter writer to The Times. I wrote in June of 1988
Another passenger told her they were traveling northeast. [EOS],They were informed that they were travelling northeast.,She was told they were traveling northeast by another passenger. I'm travelling north
"And it was an important aspect, was there a particular crowd that hung out because of that? [EOS]",Did a crowd hang around that because of it?,Was there a particular crowd that hung out because of it? . wasnt
"When they're running with the wind in their faces and the sun on their backs, or stepping barefoot onto cool, green grass. [EOS]",They are running barefoot in the grass. ,They can be seen running or walking barefoot on the grass. I'm
"When a young, unmarried woman like Cecilia becomes pregnant, the risks to her unborn child are very serious. [EOS]",There are serious risks for the unborn child of a young and unmarried mother.,Cecilia was young and unmarried.  I think the risks to her unborn
Excitement abounds as some 300 students and proud parents and grandparents fill the IUPUI Conference Center for the event. [EOS],300 students and their families are very enthusiastic about the event of IUPUI Conference Center.,The event is filled with students and parents. I'm excited to see the
They had been responding to a report about an aircraft that did not exist. [EOS],The aircraft they had been responding to did not exist.,They were responding to a report about an aircraft that did not exist. Ob
"Insofar as it means  attendant,  an acolyte can be either a man or a woman. [EOS]",Acolytes can be of either gender.,An acolyte can be either a man or woman. I'm not
"Worst of all, Wanda had to deal with this worsening problem as she was trying to succeed at her new job. [EOS]",Wanda has to balance with this increasingly difficult problem as she copes with a new job.,"Wanda was trying to succeed at her new job. I'm sorry,"
"Garlic is compounded from the Old English gar `spear,' and leac `leek. [EOS]","In Old English, the word ""gar"" means ""spear"".","Garlic is a derivative of the word ""spear."" . The Old"
"Some other anagram flags are broken, strange, unorthodox, maybe, kind of , and a source of .  There are dozens of them, and new ones are being concocted every day. [EOS]",There are a wide variety of anagram flag types.,There are dozens of anagram flags.  and new ones being created every day
"They grew up in Lewisburg, NC, which is a little small town it's east of Raleigh. [EOS]",They grew up in a small town.,"Lewisburg is east of Raleigh.  and they grew up there as children,"
"Mr. Thomas B. Lemann points out that the transliteration of the opening quotation of  Onomatoplazia  [XV, 1] contains the following  [EOS]","According to Mr. Thomas B. Lemann, the conversion of Onomatoplazia's opening quote from one script to another included the following.",Mr. Lemann says the opening quotation of Onomatoplazia contains something
Assume that the manufacturing lead time'the amount of time required to go from a production order to a product ready for shipping to retail'is less than one week. [EOS],"It is safe to assume the manufacturing lead time, or time required to go from production order to a product ready for shipping and retail, is less than one week.",The manufacturing lead time is less than one week. angle the amount of times
"Wha, yeah, very hard compared to high school. [EOS]",This is so much more difficult than high school.,"It's very hard compared to high school. I think so, yes!"
"Right now, there are thousands of people who do not know what it feels like to support themselves. [EOS]",Over one thousand people do not know what it is like to support themselves.,Thousands of people do not know what it feels like to support themselves. I
"This one-time staple has been replaced by shirts of dizzying diversity in fabric, design, and style, providing the final consumer with a huge assortment of shirts while exposing retailers and manufacturers to increased risk of holding large volumes of unsold goods. [EOS]",Final consumers have more shirt options to choose from nowadays.,"Shirts of all kinds are available.  and varied to the consumer, providing"
"farthingale Neither a singing, nocturnal coin, nor a storm of flatulence, but the light wooden frame that puffed out milady's 16th-century skirt. [EOS]",Underneath milady's 16th-century skirt lay a light wooden frame.,The light wooden frame that puffed out milady's 16th-century skirt was
"Overall, parents complain that they have less free time to spend with their children. [EOS]","On the whole, parents are dissatisfied with the amount of time they have with their children.",Parents complain that they have less free time to spend with their children. Ob
I guess one of the other authors I like a lot uh is C.S. [EOS],I like the author C.S.,I like C.S a lot ¨ I guess one of the other authors
 That was another-it was evidently another aircraft that hit the tower. [EOS],Apparently another aircraft smashed into the tower.  ,It was another aircraft that hit the tower. I think it's obvious-
"The  lowing herd  ( Onomatoplazia ) wound slowly in the first verse of  Elegy in a Country Churchyard,  by Thomas Gray, not Oliver Goldsmith. [EOS]","The group of mooing livestock (Onomatoplazia) laboriously trod in Thomas Gray's Elegy in a Country Churchyard, not in the works of Oliver Goldsmith.",The herd was slow.  and Thomas Gray wrote it in the first verse of
And how was growing up in Charlotte? [EOS],What was growing up in Charlotte like?,How was growing up in Charlotte? . How did you grow to be a
The size of the pattern can be changed and the visual images compared to get a sense of their appeal. [EOS],"The size of the pattern is adjustable, and images are compared for appeal.",The size of the pattern can be changed. I want to get a sense
"We learned all of those and the fairy tales, the classics, she read all of those to us. [EOS]",She read all the classics to us.,She read us all of the fairy tales and classics. I'm glad we
It's the perfect time to make a world of difference. [EOS],You can make a difference right now.,It's the perfect time to make a world of difference. I'm making
"I haven't tried opium, but cannot imagine that Opium smells much like an opium den; and it is impossible to guess at what the millennium will smell like. [EOS]",I don't believe that Opium perfume smells like an opium den. ,I have not tried opium.  and I can't imagine that it smells like
"We were mentioning, we were mentioning writers you enjoy reading now and we had to take a break. [EOS]",The subject was writers that you read now.,We had to take a break after we were mentioning writers you enjoy reading. 
Now I am writing to ask if you would continue your support with a further donation for 1990. [EOS],I am corresponding with you to inquire if you will donate in 1990. ,I am writing to ask if you would continue your support with a further donation for 1990
"Moreover, the fighting in Afghanistan made Pakistan home to an enormous-and generally unwelcome-population of Afghan refugees; and since the badly strained Pakistani education system could not accommodate the refugees, the government increasingly let privately funded religious schools serve as a cost-free alternative. [EOS]",Afghan refugees fled to Pakistan.,Pakistan was home to many Afghan refugees. I am a private school owner in
They thus might give Pakistan greater security on one of the several borders where Pakistani military officers hoped for what they called strategic depth. [EOS],They may give much needed security to on one of the Pakistani borders,Pakistan hoped for strategic depth.  and they might give Pakistan greater security on one
television viewing. [EOS],Watching TV.,TV viewing. I watched it on television? I did not do that before
"So, fill out the enclosed form and we'll be delighted to hear from you. [EOS]",We are looking forward to hearing from you.,Fill out the enclosed form and we'll be happy to hear from you. 
[I]mmigrants are cheap and controllable. [EOS],"Immigrants are not expensive, and easy to control.",Immigrants are cheap and controllable. The immigrants can be controlled
The aircraft was a Boeing 757 piloted by Captain Charles F. Burlingame and First Officer David Charlebois. [EOS],The plane was piloted by Captain Burlingame and First Officer Charlebois.,The aircraft was a Boeing 757. I'm Captain Charles F Burling
The monkey on board ship was a lad employed to fetch supplies'powder and so forth'to the guns. [EOS],The monkey aboard the ship was there to fetch supplies. ,The monkey on the ship was a lad who fetch supplies'powder. I
"Had Jessica been thinking about Tyrone's  zone,  she might have framed the items on her list this   [EOS]",Jessica hadn't considered Tyrone's zone when she was dealing with her list.,Jessica might have framed the items on her list if she had been thinking about Tyrone
I thought it was lacquer thinner. [EOS],I really did think it was lacquer thinner.,I thought it was lacquer thinner.  and I didn't know that at
"He said, But, to take the livestock, I can't, I can't do it alone, at least, four, he said, because, it's difficult with the animals. [EOS]",He told me we could not take the livestock to care for by himself.,He said that he couldn't do it alone. I can not take the
Islam is a faith that brings comfort to a billion people around the world. [EOS],There a billion human beings who derive comfort from Islam.,A billion people around the world are comforted by Islam. Iris is
"Cobuild and CED are far from being such polar opposites, but they exemplify this general point. [EOS]",Cobuild and CED aren't truly polar opposites.,Cobuild and CED are not polar opposites. I think they
"In recent decades, certain changes have taken place in the language that reflect voluntary choices of the words used to characterize people; these have focused largely on the conscious and conscientious substitution of neutral, sexless words like individual(s), person , and people for terms that normally denote only males. [EOS]","Over some years in the near past there have been a voluntary, deliberate change in word choices.",Changes have taken place in the language that reflect voluntary choices of words. Ob
Recently a project' arose that should be interesting to you as a former student who struggled to clear the financial hurdle of education. [EOS],"A someone who attended school while meeting the challenges of trying to pay for your education, you might find this new project enticing.",A project arose that should be interesting to you as a former student. I
"Representatives also came from organizations such as the Palestine Liberation Organization, Hamas, and Hezbollah. [EOS]","The Palestine Liberation Organization, Hezbollah, and Hamas are examples of organizations that were represented.","Representatives from the Palestine Liberation Organization, Hamas and Hezbollah were also present. "
"He could attract, train, and use recruits for ever more ambitious attacks, rallying new adherents with each demonstration that his was the movement of the future. [EOS]",He was able to bring in new people for bigger actions and rev up everyone with every new attack.,He could attract recruits for his attacks. I'm sure he was the leader
Charles Delaney asks for further examples of onomatoplazia . Here are two which misled me for  [EOS],Charles Delaney wanted more examples of onomatoplazia. ,Charles Delaney asked for more examples of onomatoplazia. 
"An understanding that, above anything else, success requires genuine effort, a willingness to set challenging goals. [EOS]",You need to stretch yourself to achieve success,Success requires effort. I understand that it is the most important aspect of success
General David Wherley-the commander of the 113th Wing-reached out to the Secret Service after hearing secondhand reports that it wanted fighters airborne. [EOS],Wherley was the commander of the 113th Wing.,General David Wherley was the commander of 113th Wing. I heard
"Again, Jarrah pitched the nose of the aircraft up and down. [EOS]",Jarrah pitched the aircraft nose up and down. ,Jarrah moved the nose of his aircraft up and down. I'm sure
YOU CAN HELP SUPPORT THESE AND OTHER NEEDED SERVICES HERE IN CENTRAL INDIANA. [EOS],"In central Indiana, you can help support needed services.",You can help support these and other services here in central indiana. I
Or do you feel like in general that's how high school is as opposed to college? [EOS],So do you think that is the difference between high school and college?,Do you think that's how high school is compared to college? . Do
"General Wherley translated this in military terms to flying weapons free-that is, the decision to shoot rests in the cockpit, or in this case in the cockpit of the lead pilot. [EOS]","General Wherley described it in military lingo as flying weapons free, meaning that the decision to shoot rests with the lead pilot.",The decision to shoot rests in the cockpit of a lead pilot. I'm
Bin Ladin reportedly showed particular interest in learning how to use truck bombs such as the one that had killed 241 U.S. [EOS],"Truck bombs, like the one used in the death of 241 Americans, were of particular interest to Bin Ladin.",Bin Ladins was interested in learning how to use truck bombs. I
I look out the window and there he's booking across the yard heading for the house. [EOS],I stare outside the window and I seem him dashing through the yard.,He was heading for the house. I looked out my window and saw him
"A common human genetic heritage and basic regularities in children's physical and social environments yield certain universal, broad outlines of development. [EOS]",A common DNA leads to broad outlines of development for people.,Some universal outlines of development are yielded by a common human genetic heritage. Ob
"I hope you join our family of patients, loved ones and professionals. [EOS]",I would be happy if you became part of our community.,"I hope you join our family of patients, loved ones and professionals. Ob"
"When toddlers begin to speak, their main interest is in talking about what people do and the consequences of their behavior. [EOS]","When the children talk, they are interested in talking about the things people do.",Toddlers are interested in the consequences of their actions.  and analysis when they
"Alternatively, an adept supplier who uses information for planning, production, and distribution may well share in the competitive advantages derived from better information on the true state of final customer demand. [EOS]",Suppliers who know their customers' demand tend to make the most profits.,Better information on the true state of final customer demand may be beneficial to an adept supplier
"W has illustrations (better than those in the Third Unabridged ); L has none, but it must be noted that other British dictionaries lack them also, so L need not have included them purely for competitive reasons in the main market it is intended to serve. [EOS]",L doesn't have any illustrations in it ,L has no illustrations.  and it is not competitive to include them in the
 From Fiber to Cloth to Finished Product [EOS],The finished product from the beginning.,From fiber to cloth.  and finally finished product! .The process is described
"They welcome the chance to belong, to become self- sufficient, to regain their self-esteem and confidence. [EOS]",Self-sufficiency is desirable for some.,They are looking for a chance to regain their self-esteem. I'm
"But Bin Ladin and his comrades had their own sources of support and training, and they received little or no assistance from the United States. [EOS]",The United States provided little or no assistance to Bin Ladin.,Bin Ladan and his comrades had their own sources of support. I
