,premise,hypothesis,label
1583,<t> A woman is wearing a beret and is riding the bicycle on a recreation trail,An old man with a grey beard is riding a bike </t>,1
1584,<t> A cat is playing a piano,A cat is sitting on a piano </t>,1
1585,<t> The group of people is sitting on a ledge which is rocky and a scenic view is behind them,The group of people is sitting on a rocky ledge and a scenic view is behind them </t>,0
1586,<t> A little girl is playing a grand piano on stage,A girl is playing the piano </t>,0
1587,<t> A person is not performing tricks on a motorcycle,A man on a motorcycle is riding on one wheel </t>,1
1588,<t> Someone is scratching the belly of an animal,Someone is stroking the belly of an animal </t>,0
1589,<t> A group of children in a church basement is playing maracas and tambourines,A group of children is playing tambourines </t>,0
1590,<t> A few men are cheerfully playing cricket,People are playing cricket </t>,0
1591,<t> There is no woman penciling on eyeshadow,A woman is putting cosmetics on her eyelid </t>,1
1592,<t> A man is eating a bowl of cereal,Cereal is being eaten by the man </t>,0
1593,<t> The man is skillfully playing the guitar,The man is playing a guitar </t>,0
1594,"<t> The girl, who is little, is carefully combing her hair into a pony tail",One man is sitting on the chair </t>,1
1595,<t> A sitting man is busy writing something in an area covered by paint,A man is wearing clothes that are covered with paint and is sitting outside in a busy area writing something </t>,1
1596,<t> The black and white dog is running and a person stands behind it,"The dog, which is black and white, is running and a person stands behind it </t>",0
1597,<t> A boy is playing a guitar,A boy is playing an instrument </t>,0
1598,<t> There is no woman driving a car and talking to the man seated beside her,The woman and the man are travelling by car </t>,0
1599,<t> Two race cars are on a road in front of a grassy parking area,Two cars for racing are on a road in front of a grassy parking area </t>,0
1600,<t> A man is leaning against a pole and is surrounded by people,A man is leaning against a pole and is surrounded </t>,0
1601,<t> A man is performing a trick on a surfboard in the water,A person is performing a trick on a surfboard in the water </t>,0
1602,<t> A man is riding a horse in a sandy land,A guy is riding a horse </t>,0
1603,<t> A dog is chasing a ball on the grass,A ball is being chased by a dog on the grass </t>,0
1604,"<t> A ball, which is green and big, is knocking a potato",A large green ball is hitting a potato </t>,0
1605,<t> The man is dipping into a swamp,A man is rising from a swamp </t>,1
1606,<t> A woman is being smeared with brown substance and a blurry crowd is in the background,A topless woman is being covered in mud </t>,1
1607,<t> The man is not playing the guitar,The man is playing with a skull </t>,1
1608,<t> A man is opening a box with a knife,There is no man playing a guitar </t>,1
1609,<t> Three men are dancing,A few men are dancing </t>,0
1610,<t> A group of people in a large Asian restaurant is eating,"The cheerleaders are parading and wearing black, pink and white uniforms </t>",1
1611,<t> A woman is putting away the garlic,The woman is dicing garlic </t>,1
1612,<t> A man is opening a box with a knife,A man is using a knife to open a box </t>,0
1613,<t> A woman is removing the peel of a potato,A woman is slicing a tomato </t>,1
1614,<t> The woman is dicing onions,A woman is swiftly cutting an onion </t>,1
1615,<t> Three men are walking across a rope and wood bridge over a river,Three people are walking across a rope and wood bridge over a river </t>,0
1616,<t> A boy is comfortably sitting in a room and playing a piano by a lamp,A boy is sitting in a room and playing a piano by lamp light </t>,0
1617,<t> The herd of caribous is crossing a road,A herd of deer is stopping at the street </t>,1
1618,<t> A nude lady is walking in front of a crowd in body paint,A nude crowd in body paint is walking in front of a lady  </t>,1
1619,<t> A group of people playing football is running in the field,A group of football players is running in the field </t>,0
1620,<t> People are riding and paddling a raft,People are paddling near a raft that is being ridden </t>,1
1621,<t> The guitar is being played by nobody,A boat is sailing peacefully over the water </t>,1
1622,<t> The boy and girl are playing on the outdoor gym,A boy and a girl are playing on the outdoor gym </t>,0
1623,<t> Two kids are playing in a swimming pool with a green colored crocodile float,Two kids are playing in a swimming pool with a crocodile float that is green </t>,0
1624,<t> A man with a jersey is dunking the ball at a basketball game,The ball is being dunked by a man with a jersey at a basketball game </t>,0
1625,<t> A woman is cleaning a shrimp,Someone is cleansing an animal </t>,0
1626,<t> Two toddlers are eating on a really small wagon full of corndogs ,"Two toddlers are eating corndogs in a wagon, which is really small </t>",1
1627,<t> A baby rhino is walking around a pen with its mother,A baby rhino is following an adult rhino </t>,0
1628,<t> The woman is cooking eggs,A woman is cooking eggs </t>,0
1629,<t> A man is hungrily eating a bowl of cereal,The man is eating cereal </t>,0
1630,<t> A motorcyclist on a bike is leaning into a sharp corner,A man on a motorcycle is turning around a corner </t>,0
1631,<t> A man is cutting a thick rope with a sword,A man is cutting a rope with a sword </t>,0
1632,<t> A woman is painting a man's face,Makeup is being put on the man by the woman </t>,0
1633,<t> A man in a white hat is touching a cardboard box,A man in a black hat is touching a cardboard box </t>,1
1634,<t> A snowboarding man is jumping through the air,A person wearing grey pants is airborne on a snowboard </t>,1
1635,<t> A group of kids is playing on a colorful structure,There is no one climbing on the grotto with a pink interior </t>,1
1636,<t> A brown and black dog is looking upwards,A brown and black dog is pointing the nose upwards </t>,0
1637,<t> A clown is singing and people are dancing,A costumed performer is singing and people are dancing </t>,0
1638,<t> People are walking through a street which is crowded,A man and a woman are walking down a city street </t>,1
1639,<t> Three children are running down a hillside covered by grass,Three children are running down hill </t>,0
1640,<t> A young boy is playing in the park with his mother,The boy in blue is running away from the woman in blue </t>,1
1641,<t> A boy of young age is playing in the park with his mother,A young boy is playing in the park with his mother </t>,0
1642,<t> A man is rapidly chopping some mushrooms with a knife,A man is quickly chopping some mushrooms with a knife </t>,0
1643,<t> The adults and children are being grouped near an outdoor seating arrangement,The adults and children are being gathered near an outdoor seating arrangement </t>,0
1644,<t> Two young girls are sitting on the ground,Two girls are sitting on the ground </t>,0
1645,<t> A man is doing physical activity,A baby is laughing </t>,1
1646,<t> The person with the green shirt is jumping high over the grass,A young boy is jumping in the air with his knees bent and arms spread </t>,1
1647,<t> Some sticky goo is being pulled out of a bowl by a woman,A woman is pulling some sticky goo out of a bowl </t>,0
1648,<t> Two children are playing in the surf,A kid is splashing in the pool </t>,1
1649,<t> A person is cutting mushrooms with a knife,A person is cutting some mushrooms </t>,0
1650,<t> A woman is talking on a telephonic device,A woman is talking on a telephone </t>,0
1651,<t> A man is spreading dough,Dough is being spread by a man </t>,0
1652,<t> The brown dog and the red dog are frolicking on the beach,A brown dog and a red dog are frolicking on the beach </t>,0
1653,<t> A black dog is hanging out in the grass and running with its tongue out,A black dog is running in the grass </t>,0
1654,<t> The man is wearing a wetsuit and is riding a surfboard,The person is wearing a wetsuit and is riding a surfboard </t>,0
1655,<t> People are playing cricket,Some people are playing cricket </t>,0
1656,<t> The men in brown shorts are walking on the rocks beside a river,Three boys are walking on rocks along a river </t>,1
1657,<t> A few people are sitting on a bench under some palm trees,The people are sitting on a bench in front of a restaurant </t>,1
1658,<t> A man is playing the drums,A man is playing the drum </t>,0
1659,<t> A man is walking along a track through a wilderness,A man is peeling an onion </t>,1
1660,<t> A black man is skillfully break dancing on the pavement,A black man is break dancing on the pavement </t>,0
1661,<t> People are walking through a crowded street,People are walking through a street which is crowded </t>,0
1662,<t> A person on a bike is jumping through the air and the sun is flaring through the bike frame,The person is flying through the air on the bicycle </t>,0
1663,<t> A man and a woman are running together and holding hands,There is no couple running towards the ocean </t>,1
1664,<t> The dog with the black coat is walking along a tree trunk bridge over water,A dog is crossing a river on a bridge made from a fallen tree </t>,1
1665,<t> One woman is slowly peeling a potato,The potato is being peeled by a woman </t>,0
1666,<t> Some men are sawing,Men are sawing </t>,0
1667,<t> A man is slicing the carrot with a machine,A man is being roped by a climber </t>,1
1668,<t> A snowboarder is jumping through the air,A person wearing grey pants is airborne on a snowboard </t>,1
1669,<t> The young kids are posing with a green soccer ball in a park,Four boys are kneeling next to each other in front of a ball </t>,1
1670,<t> A man is cutting a cord with a sword,A man is cutting a rope with a sword </t>,0
1671,<t> There is no man writing a note near a bike,A man is wearing clothes that are covered with paint and is sitting outside in a busy area writing something </t>,1
1672,<t> There is no person pouring olive oil into a pot on the stove,A person is pouring cooking oil into a pot </t>,1
1673,<t> A dog is biting a can,A dog is dropping a can </t>,1
1674,<t> A dog with golden fur is in the water,A dog with a golden coat is in the water </t>,0
1675,<t> There is no girl laughing and there is no other girl watching,A group of Asian girls are standing together </t>,1
1676,<t> Two children are rolling in dirty water,Two children are rolling in muddy water </t>,0
1677,<t> A man is slicing a potato into pieces,A man is cutting a potato </t>,0
1678,<t> A woman is pouring eggs into a pan,A man is petting two dogs </t>,1
1679,<t> A woman is chopping garlic,There is no woman slicing a fish </t>,1
1680,<t> A person is frying meat in a pan,A person is frying food in a pan </t>,0
1681,<t> A man and two women in a darkened room are sitting at a table with candles,A man is abruptly falling off a horse on a track laid in the wild </t>,1
1682,<t> A woman is speaking loudly on her cell phone and is keeping a purse and a yellow bag on the near ledge,A woman is speaking on her cell phone and is keeping a purse and a yellow bag on the near ledge </t>,0
1683,<t> A big cat is opening a plastic drawer with its paws and is jumping inside,A small cat is opening a plastic drawer with its paws and jumping inside </t>,1
1684,<t> A woman is chopping up garlic,The woman is dicing garlic </t>,0
1685,<t> A woman who is wearing a pink boa is riding a bicycle down a bridge built for pedestrians,A woman who is wearing a pink scarf is riding a bike down a bridge built for pedestrians </t>,0
1686,<t> A young lady in a bikini is lying on the beach,A young lady in a bikini is standing on the beach </t>,1
1687,<t> A boy is looking at a calendar,A boy is studying a calendar </t>,0
1688,<t> A person on a yellow bike is airborne,A cyclist on a yellow bike is airborne </t>,0
1689,<t> Two boys on a couch are playing games on the TV,Two boys are playing a video game </t>,0
1690,<t> A man is riding a rodeo bull,A man is riding a mechanical bull </t>,1
1691,<t> A dog is chasing a ball on the grass,A dog is losing a ball on the grass </t>,1
1692,<t> A white dog with beige spots is running through a field,"A dog, which is tan, is running through the brush </t>",1
1693,<t> A young girl in a blue leotard is jumping on the ground,A young girl in a blue leotard is jumping in the air </t>,1
1694,<t> A boy is eating a cupcake,A woman is eating a cupcake </t>,1
1695,<t> A man is packing away an acoustic guitar,A man is playing an acoustic guitar </t>,1
1696,<t> A black cat is swinging on a fan,A cat is swinging on a fan </t>,0
1697,<t> A dog with golden fur is in the water,A brown dog is calmly standing in the water </t>,1
1698,<t> One brown and black dog is running through the leaves,A brown and black dog is running through the leaves </t>,0
1699,<t> An onion is being cut by a man,The onion is being cut by the man </t>,0
1700,<t> A young boy is singing and playing a guitar,A kid is playing the piano </t>,1
1701,<t> Two teams are playing soccer,Different teams are resting on a field </t>,1
1702,<t> The man is walking along a path through the wilderness,The man is walking along a track through the wilderness </t>,0
1703,<t> The man is clumsily kick boxing with a trainer,A karate practitioner is kicking at another man who is wearing protective boxing gloves </t>,1
1704,<t> A man is eating a pizza,A pizza is being eaten by a man </t>,0
1705,<t> A man is singing and playing a guitar,A man is playing a guitar </t>,0
1706,<t> A white dog is standing on the leaves on the ground,One white dog is standing on the leaves on the ground </t>,0
1707,<t> Two people in two chairs are reading pleasantly,Two people in two chairs are reading </t>,0
1708,<t> The dog is snapping at some droplets of water,A dog is excitedly playing with water in the grass </t>,1
1709,<t> The man is rock climbing,A man is cooking a snake </t>,1
1710,<t> Four girls are doing backbends and playing in the garden,Four girls are doing backbends and playing outdoors </t>,0
1711,<t> People are sitting at square tables in a red room,People are sitting at tables in a red room </t>,0
1712,<t> A girl is combing the hair of a little pony's tail,"The girl, who is little, is combing her hair into a pony tail. </t>",1
1713,<t> A group of Asian girls are standing together,Two girls are laughing and other girls are watching them </t>,1
1714,<t> The man is thinking,A man is thinking </t>,0
1715,<t> The camera man is nailing a hammer to the wall,Someone is banging a camera lens against a nail </t>,1
1716,<t> A woman is putting meat in a pan,Someone is dropping the meat into a pan </t>,0
1717,<t> A child is playing slip and slide in the grass,A child is splashing in a pool for children and other children are playing in the background </t>,1
1718,<t> A cat is playing on a moving ceiling fan,A cat is swinging on a fan </t>,0
1719,<t> Some persons are singing,A group of people is singing </t>,0
1720,<t> A dog is chasing the tail of an animal in the grass,The tail of an animal is being chasing by a dog in the grass </t>,0
1721,<t> A man is rowing a boat,A man is shooting with a weapon </t>,1
1722,<t> A little girl is playing the violin on a beach,The girl is standing on the couch and crocheting </t>,1
1723,<t> A man in a purple suit is standing by a purple case and is playing a guitar,A man in a purple colored suit is standing by a purple case and is playing a guitar </t>,0
1724,<t> Children are being dressed in costumes and playing a game,Kids are being dressed in costumes and playing a game </t>,0
1725,<t> A young boy is quickly jumping off a chair,A young boy is jumping off a chair </t>,0
1726,<t> No young child is riding a three wheeled scooter down the sidewalk,A toddler is riding a plastic scooter toy </t>,1
1727,<t> A boy under an umbrella is being held by his father who is wearing a blue coat,A child is amazedly experiencing a new world </t>,1
1728,"<t> The girl, who is little, is combing her hair into a pony tail.","The girl, who is little, is ruffling her hair </t>",1
1729,<t> A lone biker is jumping in the air,A man is jumping into a full pool </t>,1
1730,<t> A tan dog is running through the snow,"A dog, which is tan, is running through the snow </t>",0
1731,<t> A cluster of four brown dogs are playing in a field of brown grass,Four dogs are playing in a grassy area </t>,0
1732,<t> A man is playing a flute,There is no man playing a guitar </t>,1
1733,<t> A boy is being knocked into the water by the dog,A person in a motocross uniform is wearing a helmet and rides a red motorcycle </t>,1
1734,<t> Some tofu is being sliced by one woman,Tofu is being sliced by a woman </t>,0
1735,<t> A man and a woman are standing still in the woods,The man and woman are walking </t>,1
1736,<t> The plane is landing,A plane is landing </t>,0
1737,<t> A woman wearing a blue and white uniform with a white and blue hat is keeping her mouth open and is near others dressed in the same fashion,A woman wearing casual clothing is keeping her mouth closed and is near other people dressed differently </t>,1
1738,<t> A distant person with a blue backpack is hiking in rocky area,A distant person with a blue backpack is hiking area full of rocks </t>,0
1739,<t> A woman in a yellow dyed shirt is surfing on a pink surfboard,A woman in a yellow shirt is surfing on a pink surfboard </t>,0
1740,<t> Three friends are making faces for the camera,Two men and a girl in front of a wood panel wall are posing with funny faces </t>,1
1741,"<t> A man is standing at dusk on an almost pristine road covered by snow, that is lit only by headlights",A person is standing in the snow at the edge of a mountain </t>,1
1742,<t> A person is cutting mushrooms with a knife,A person is putting away the mushrooms </t>,1
1743,<t> A woman is washing her feet,A woman is brushing her feet </t>,1
1744,<t> A black and brown cat is eyeing a fly,A black and brown dog is eyeing a fly </t>,1
1745,<t> The man is driving a car carefully,The man is driving a car </t>,0
1746,<t> A woman is slicing garlic,A woman is chopping up garlic </t>,0
1747,<t> The woman is cracking eggs into a bowl,Eggs are being cracked into a bowl by the woman </t>,0
1748,<t> An onion is being cut by a man,A man is eating onion slices </t>,1
1749,<t> A man in blue is riding a horse on a dirt road,A woman in blue is riding a horse on a dirt road </t>,1
1750,<t> The cop is sitting on a police bike,The cop is sitting on a police bicycle </t>,0
1751,<t> A woman is grating carrots,Carrots are being grated by a woman </t>,0
1752,<t> The man is playing the guitar,The person is playing the guitar </t>,0
1753,<t> Someone is banging the lens of a camera against a nail,Someone is banging a camera lens against a nail </t>,0
1754,<t> The oriental lady is not cutting a carrot into thin pieces,A woman is slicing a carrot </t>,1
1755,<t> A horse with no rider is falling over a hurdle,A horse and its rider are leaping over a barrier </t>,1
1756,<t> A man is cutting a fish,A fish is being sliced by a man </t>,0
1757,<t> A man is walking in a city street,A woman is walking in a city street </t>,1
1758,<t> A man is dancing on the floor,A man is dancing on the ceiling </t>,1
1759,<t> A man is falling off a mechanical bull,A man is riding a mechanical bull </t>,1
1760,<t> Someone is cutting a tomato,The person is slicing a vegetable </t>,0
1761,<t> A boy is playing a game with wooden blocks,A woman in blue shirt is looking at her hand near a stack of blocks on table </t>,1
1762,<t> The man is stirring oil,The man is cooking sauce for the meat </t>,1
1763,<t> The men are fist fighting in a ring,Two people are fist fighting in a ring </t>,0
1764,<t> A couple standing on the curb,A man and a woman are standing on the curb </t>,0
1765,<t> A child is walking down the street and a jeep is pulling up,A child is walking down the street and a jeep is stopping </t>,0
1766,<t> A boy is playing on a toy phone,A boy is playing on a toy </t>,0
1767,<t> A shoe is being tied by a man,A man is tying a shoe </t>,0
1768,<t> The man is cleaning the drawing on the board,The man is erasing the drawing on the board </t>,0
1769,<t> Two dogs are running and carrying a toy in their mouths,Two dogs are running and carrying an object in their mouths </t>,0
1770,<t> Paper is being cut with scissors,Paper and scissors both cut </t>,1
1771,<t> A lemur is eating quickly,A lemur is eating </t>,0
1772,<t> The boy is playing a guitar,A boy is playing a guitar </t>,0
1773,<t> The black dog is sprinting through the grass,The black dog is running through the grass </t>,0
1774,<t> Two guys are sitting around a table and holding beers in their hands,Two blokes are sitting around a table and holding beers in their hands </t>,0
1775,"<t> A young boy is wearing a blue patterned swim suit, a black and yellow swim cap and has blue swim goggles on her head","A young girl is wearing a blue patterned swim suit, a black and yellow swim cap and has blue swimming goggles on her head </t>",1
1776,<t> Two boys in white outfits and red protective gear are sparring on a mat,Two children in white outfits and red protective gear are sparring on a mat </t>,0
1777,<t> The brown dog is jumping in the air,A brown dog is jumping in the air </t>,0
1778,"<t> The boy, who is young, is running through the ocean waves",The young boy is running through the ocean waves </t>,0
1779,<t> A woman is removing the peel of a potato,A woman is peeling a potato </t>,0
1780,<t> A person is wearing grey pants on a snowboard,A snowboarding man is jumping through the air </t>,1
1781,<t> A big green ball is knocking a potato,"A ball, which is green and big, is knocking a potato </t>",0
1782,<t> The woman is putting makeup on the man,A man's face is being painted by a woman </t>,0
1783,<t> A baby is sneezing and scaring another baby,A baby is cheering another baby </t>,1
1784,"<t> A woman, who is old, is near a dog that has a white coat","A woman, who is old, is near a white dog </t>",0
1785,<t> A hiker is on top of the mountain and is dancing,There is no man on a rock high above some trees standing in a strange position </t>,1
1786,<t> The dog is catching a blue ball,The dog is chasing the ball </t>,1
1787,<t> Nobody is sitting in the chairs and watching the ocean,A couple is sitting on a patio and looking at the ocean </t>,1
1788,<t> A man is recklessly riding a horse,The elephant is being ridden by the woman </t>,1
1789,<t> A distant person with a blue backpack is hiking in rocky area,The person is hiking </t>,0
1790,<t> Two large dogs are frolicking in a field,Two dogs are running through high grass </t>,1
1791,<t> A black dog is jumping off a dock into a pond,A black dog is jumping on a dock into a pond </t>,0
1792,<t> A lady is mixing a meat mixture in a bowl,The woman is stirring meat in a bowl </t>,0
1793,<t> The rhino is grazing on the grass,The rhino is being fed on the grass </t>,0
1794,<t> A bike is being ridden over a monkey,A man is riding a bicycle </t>,1
1795,<t> A man is riding an electric bicycle,A bicycle is being ridden by a man </t>,0
1796,<t> A man is playing a violin,A man is playing a harp </t>,1
1797,<t> A brown dog and a black dog are frolicking in the sand,A black dog is playing with a brown dog on the sand </t>,0
1798,<t> A man is slowly dancing on the road,A man is dancing </t>,0
1799,<t> A dog with really long hair and a red vest is running in the grass,A dog with long hair and a red vest is running in the grass </t>,0
1800,<t> A black and white dog is carrying a small stick on the green grass,A black and white dog with a large branch is running in the field </t>,1
1801,<t> A man who is playing is running with the ball in his hands,A player is running with the ball </t>,0
1802,<t> A nude lady is walking in front of a crowd in body paint,A topless girl is covered in paint </t>,0
1803,<t> A dog is looking around,An animal is looking around </t>,0
1804,<t> A man is naked and standing still,A man with a hard hat is dancing </t>,1
1805,<t> The man is wearing a wetsuit and is riding a surfboard,A surfer is leaning on a surfboard </t>,1
1806,<t> The little kid is playing football and falling harmlessly into the grass,The little kid is playing football and falling into the grass </t>,0
1807,<t> Three people are walking across a rope and wood bridge over a river,People are not walking across a rope bridge over a rocky stream </t>,1
1808,<t> Nobody is cutting a capsicum into pieces,The person is slicing a clove of garlic into pieces </t>,1
1809,<t> Men in costumes are walking around in the street,People in costumes are walking around in the street </t>,0
1810,<t> The man is catching a fish,A woman is deboning a fish </t>,1
1811,<t> The little girl in a pink shirt is running under a tree in the desert,A little girl in a pink shirt is running under a tree in the desert </t>,0
1812,"<t> A child, who is young, is riding a bike on a rough dirt path",A young child is riding a bike on a rough dirt path </t>,0
1813,<t> A person with a green shirt is jumping onto the grass,A young boy is jumping in the air with his knees bent and arms spread </t>,1
1814,<t> A person in a blue jacket is jumping off of a tall cement wall,A person in a blue colored jacket is jumping off of a tall cement wall </t>,0
1815,<t> The men are carefully putting suitcases into the trunk of a car,The men are packing suitcases into the trunk of a car </t>,0
1816,<t> A person is cutting a capsicum into pieces,A capsicum is being cut into pieces by a person </t>,0
1817,<t> A man in green is hitting a soccer ball and a man in purple and white is falling down,A man in green is kicking a soccer ball and a man in purple and white is falling down </t>,0
1818,<t> A hurdle is being leapt by a horse that has a rider on its back,A horse is leaping a hurdle and has a rider on its back </t>,0
1819,<t> A man is cracking eggs,A man is talking to a woman </t>,1
1820,<t> A woman is looking down and is wearing a wedding dress,A woman is looking down and is wearing a wedding veil </t>,0
1821,<t> A man is playing a harp,A violin is being played by a man </t>,1
1822,<t> A bee is taking off from a yellow flower,A small bee is landing on a bunch of yellow flowers </t>,1
1823,<t> A white and tan dog is running through the tall and green grass,The lady is eating slices of meat </t>,1
1824,<t> A person is severing the toe of an empty leather boot with a sword,A man is cutting a boot with a sword </t>,0
1825,<t> The girl is recklessly jumping onto a car,One girl is jumping on the car </t>,0
1826,"<t> A dog next to a tree, which is probably a pine, is biting a bucket",A dog in a bucket is biting a tree which is probably a pine </t>,1
1827,<t> A person is performing tricks on a motorcycle,A man on a motorcycle is not riding on one wheel </t>,1
1828,<t> A small boy is standing in the forest,A small boy is sitting in the forest </t>,1
1829,<t> A woman is throwing a potato peel,One woman is peeling a potato </t>,1
1830,<t> A man is playing the guitar owner,A person is playing a trumpet </t>,1
1831,<t> The woman is playing a guitar which is electric,The woman is playing an electric guitar </t>,0
1832,<t> One man is tossing a kid into the swimming pool that is near the ocean,A father is launching the daughter in a swimming pool </t>,1
1833,<t> The kitten is eagerly drinking some milk from the bowl,One small child is greedily drinking water from the cup </t>,1
1834,<t> A group of people are standing around a sound mixing table,A group of people are not looking at sound equipment </t>,1
1835,<t> A black dog is walking along rocky terrain,A black dog is moving along rocky terrain </t>,0
1836,<t> There is no one banging a camera lens against a nail,The man is hammering a nail with a camera </t>,1
1837,<t> The crowd is watching the football at the game,The crowd is watching a football game </t>,0
1838,<t> Dirt bikers are riding on a trail,Two people are not riding motorbikes </t>,1
1839,<t> A boy is sitting in a seat,A toddler is sitting down </t>,1
1840,<t> Two kids are sitting on colorful balls,The children are wearing black tights and hopping </t>,1
1841,<t> Two boys are wearing brown shirts and are tugging at a rope on a wooden platform,Two twin preteen boys are playing with cards </t>,1
1842,<t> A black dog on a leash is walking in the water,The dog is on a leash and is walking in the water </t>,0
1843,<t> The person is slicing onions,A person is peeling an onion </t>,1
1844,<t> Two children are crouching under some metal bars,Two children are peering over a rusty ledge </t>,1
1845,<t> Guitar is being played by two men,Two men are playing guitar </t>,0
1846,<t> A girl is brushing her hair,A girl is styling her hair </t>,0
1847,<t> A lemur is licking a person's finger,An animal is biting someone's finger </t>,1
1848,<t> A little black dog is chasing a little brown dog,A brown dog and a black dog are in the grass </t>,1
1849,<t> A man is reading the email,A person is reading the email </t>,0
1850,<t> The doctor is not helping the patient,The doctors are reviving a man </t>,1
1851,<t> The lady is dicing onions,Rugby players are tackling each other </t>,1
1852,<t> The girl is trotting on the horse,The person is trotting on the horse </t>,0
1853,<t> A man is emptying a container made of plastic,A man is carelessly dropping a frog </t>,1
1854,<t> The children are playing in front of a large door,A group of boys are quiet in front of a large door made of wood </t>,1
1855,<t> A girl dressed in purple and blue is slowly walking beside her bike at night,A girl dressed in purple and blue is walking beside her bike at night </t>,0
1856,<t> The man is putting chicken into the container,A man is putting some food in a box </t>,0
1857,<t> A man is opening a package that contains headphones,A man who is wearing headphones is opening a package  </t>,1
1858,<t> A small dog is lying on the bed,A small animal is lying on the bed </t>,0
1859,<t> A man is sitting on the grass and drinking from a water bottle,A man is sitting on the lawn and drinking from a water bottle </t>,0
1860,<t> A little girl is playing a grand piano on stage,A little girl is walking off the stage </t>,1
1861,<t> A girl with red hair and red eyebrows is talking,A girl with red hair and red eyebrows is in midspeech </t>,0
1862,<t> A woman is using an eye pencil and is applying eye liner to her eyelid,A woman is applying cosmetics to her eyelid </t>,0
1863,<t> A man in full gear is wearing a helmet with sponsor logos and is riding a red sport motorcycle,A person in a motocross uniform is wearing a helmet and rides a red motorcycle </t>,1
1864,<t> The little boy is singing and playing the guitar,A guitar is being played by a baby </t>,1
1865,<t> A tiger is walking around,A tiger cub is making a sound </t>,1
1866,<t> Two cats are fighting each other,The cats are playing with each other </t>,1
1867,<t> A man is quickly chopping some mushrooms with a knife,A person is quickly chopping mushrooms with a knife </t>,0
1868,<t> A person on a yellow bike is airborne,A person on a yellow dirt bike is taking a jump </t>,0
1869,<t> A man is playing a guitar on stage,A bald person is playing a guitar </t>,1
1870,<t> The child is splashing water in a small blue pool,The child is splashing water in a pool </t>,0
1871,<t> Two boys are doing martial arts on a green mat,Two boys are doing martial arts on a blue mat </t>,1
1872,<t> A brown dog is staring attentively at a brown and white dog,The little dog is dropping the bedroom slipper from its mouth </t>,1
1873,<t> A person is riding a jetski in the waves,The person is riding a jetski in the waves </t>,0
1874,<t> The singer is leaving the band,The band is singing  </t>,1
1875,<t> A woman is cutting an onion,A woman is slicing some meat </t>,1
1876,<t> A boy in a red shirt is in front of a long blue wall and is suspiciously raising an eyebrow at the camera,There is no boy standing in front of the blue building in the space reserved for handicapped people </t>,1
1877,<t> A young black child is standing on the edge of a body of water near some buckets,A young black child is waiting on the edge of a body of water near some buckets </t>,0
1878,<t> A man in a shirt dyed purple is looking at a man in a black shirt who is doing a funny face,A man in a shirt dyed purple is looking at a man in a black shirt who is doing a face which looks funny </t>,0
1879,<t> People are clustered around a bonfire at night,People are clustered around a bonfire at morning </t>,1
1880,<t> Two people are looking at a statue made of gold,Two people are looking at a gold statue </t>,0
1881,<t> A woman is peeling a potato,There is no woman slicing a tomato </t>,1
1882,<t> A baby is toddling happily,A baby is crawling happily </t>,1
1883,<t> One woman is handing volleyballs to another woman,A woman is throwing volleyballs over a net </t>,1
1884,<t> Five people are standing with three dogs in the green field beside the road,Five people are standing in the grass with some dogs </t>,0
1885,<t> The little boy is riding a bicycle in a race,A bicycle is being ridden by the little boy in a race </t>,0
1886,<t> A soccer player is scoring a goal,A player of soccer is scoring a goal </t>,0
1887,<t> A woman is using a sewing machine,A woman is sewing with a machine </t>,0
1888,<t> The girl is spraying the plants with water,The girl is watering the plants </t>,0
1889,<t> A lady is surfing and riding a wave,A blonds girl is surfing </t>,1
1890,<t> A woman is exercising,A man is not dancing </t>,1
1891,<t> A woman is cutting a potato,There is no woman slicing an onion </t>,1
1892,<t> A man is opening a small package that contains headphones,A man is opening a package that contains headphones </t>,0
1893,<t> A laughing man is dyeing a shirt black on the table which you cannot sit at ,A man wearing a dyed black shirt is sitting at the table and laughing </t>,1
1894,<t> The woman in a red costume is leaning against a wall made of bricks and playing an instrument,A woman in a red dress is playing an instrument </t>,0
1895,<t> A bearded man is sitting by a shopping cart and is dropping a cardboard sign,A bearded man is standing by a shopping cart and is holding a cardboard sign </t>,1
1896,"<t> A young lady with light brown hair is wearing a red necklace, a sweatshirt and earrings and is smiling","A red sweatshirt with a smiling lady upon it is suited to be worn with light brown hair, earrings and a necklace  </t>",1
1897,<t> A woman dressed in elegant clothing is inside a crowd of people and is looking down,An elegant woman is inside a crowd of people and is looking down </t>,0
1898,<t> The woman is cooking eggs,The woman is cooking something </t>,0
1899,<t> The person is not going into the water,The man is going into the water </t>,1
1900,<t> A small dog is lying on a bed,A small dog is lying on the bed </t>,0
1901,<t> A man is playing the guitar,A person is listening to a trumpet playing </t>,1
1902,<t> Somebody is boiling okra in a pot,Someone is boiling okra in a pot </t>,0
1903,<t> The girl is recklessly jumping onto a car,The girl is recklessly jumping onto a vehicle </t>,0
1904,<t> The girl in the blue and white uniform is cheering,"A girl in a uniform, which is blue, is lowering her arm </t>",1
1905,<t> A man is loading a rifle with bullets,A woman is seasoning a ham </t>,1
1906,<t> A boy is shredding a calendar,A boy is studying a calendar </t>,1
1907,<t> A man is exercising,A happy baby is laughing </t>,1
1908,<t> People wearing costumes are gathering in a forest and are looking in the same direction,Masked people are looking in the same direction in a forest </t>,0
